Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2016-116834;11/10/2016;16/10/2016;Standard Class;Dp-13240;Dean percer;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10001196;63.47;11;0;19.041;Anna Andreadi
CA-2016-116834;11/10/2016;16/10/2016;Standard Class;Dp-13240;Dean percer;Home Office;United States;Seattle;Washington;98115;West;TEC-AC-10002942;345;5;0;58.65;Anna Andreadi
CA-2016-121762;14/02/2016;18/02/2016;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;TEC-AC-10000736;239.97;3;0;86.3892;Anna Andreadi
CA-2016-121762;14/02/2016;18/02/2016;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;OFF-AP-10001293;81.96;2;0;22.9488;Anna Andreadi
CA-2016-121762;14/02/2016;18/02/2016;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;OFF-SU-10000157;238.62;2;0;4.7724;Anna Andreadi
CA-2016-124702;18/11/2016;25/11/2016;Standard Class;MH-17785;Maya Herman;Corporate;United States;Seattle;Washington;98105;West;FUR-FU-10003553;137.54;2;0;55.016;Anna Andreadi
CA-2016-124702;18/11/2016;25/11/2016;Standard Class;MH-17785;Maya Herman;Corporate;United States;Seattle;Washington;98105;West;FUR-TA-10003008;730.2;4;0;94.926;Anna Andreadi
CA-2016-126683;29/09/2016;01/10/2016;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10001706;6.16;2;0;2.9568;Anna Andreadi
CA-2016-126683;29/09/2016;01/10/2016;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-TA-10002958;2348.82;9;0;399.2994;Anna Andreadi
CA-2016-127012;11/08/2016;15/08/2016;Standard Class;GM-14680;Greg Matthias;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10003691;12.35;1;0;5.434;Anna Andreadi
CA-2016-127012;11/08/2016;15/08/2016;Standard Class;GM-14680;Greg Matthias;Consumer;United States;Seattle;Washington;98105;West;OFF-AR-10003903;40.97;1;0;10.6522;Anna Andreadi
CA-2016-127012;11/08/2016;15/08/2016;Standard Class;GM-14680;Greg Matthias;Consumer;United States;Seattle;Washington;98105;West;OFF-FA-10004854;22.96;2;0;10.7912;Anna Andreadi
CA-2016-127131;24/11/2016;30/11/2016;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Seattle;Washington;98103;West;OFF-BI-10004656;12.096;7;0.2;4.2336;Anna Andreadi
CA-2016-127131;24/11/2016;30/11/2016;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10002344;485.88;6;0;9.7176;Anna Andreadi
CA-2016-127131;24/11/2016;30/11/2016;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Seattle;Washington;98103;West;OFF-PA-10001800;25.92;4;0;12.4416;Anna Andreadi
CA-2016-127131;24/11/2016;30/11/2016;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10000036;197.58;2;0;53.3466;Anna Andreadi
CA-2016-127586;26/09/2016;30/09/2016;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Seattle;Washington;98115;West;OFF-ST-10002615;310.12;2;0;80.6312;Anna Andreadi
CA-2016-128524;11/11/2016;13/11/2016;First Class;MZ-17515;Mary Zewe;Corporate;United States;Seattle;Washington;98115;West;OFF-AP-10002892;22.98;1;0;6.894;Anna Andreadi
CA-2016-128524;11/11/2016;13/11/2016;First Class;MZ-17515;Mary Zewe;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10002718;102.13;7;0;15.3195;Anna Andreadi
CA-2016-128524;11/11/2016;13/11/2016;First Class;MZ-17515;Mary Zewe;Corporate;United States;Seattle;Washington;98115;West;OFF-BI-10003527;2033.584;2;0.2;762.594;Anna Andreadi
CA-2016-131310;12/07/2016;18/07/2016;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10001797;123.136;4;0.2;13.8528;Anna Andreadi
CA-2016-131310;12/07/2016;18/07/2016;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10003094;11.264;4;0.2;3.8016;Anna Andreadi
CA-2016-132787;19/09/2016;23/09/2016;Standard Class;MC-18130;Mike Caudle;Corporate;United States;Seattle;Washington;98115;West;OFF-ST-10001321;92.52;6;0;24.9804;Anna Andreadi
CA-2016-133424;30/03/2016;04/04/2016;Standard Class;Dl-13600;Dorris liebe;Corporate;United States;Seattle;Washington;98105;West;OFF-ST-10002957;15.84;3;0;0;Anna Andreadi
CA-2016-133424;30/03/2016;04/04/2016;Standard Class;Dl-13600;Dorris liebe;Corporate;United States;Seattle;Washington;98105;West;OFF-LA-10002312;44.4;3;0;22.2;Anna Andreadi
CA-2016-134726;02/11/2016;07/11/2016;Second Class;SW-20755;Steven Ward;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10000023;41.94;2;0;15.0984;Anna Andreadi
CA-2016-134726;02/11/2016;07/11/2016;Second Class;SW-20755;Steven Ward;Corporate;United States;Seattle;Washington;98115;West;TEC-PH-10001750;52.792;1;0.2;4.6193;Anna Andreadi
CA-2016-135608;08/12/2016;10/12/2016;Second Class;JK-15625;Jim Karlsson;Consumer;United States;Olympia;Washington;98502;West;OFF-PA-10001954;45.68;2;0;21.0128;Anna Andreadi
CA-2016-135608;08/12/2016;10/12/2016;Second Class;JK-15625;Jim Karlsson;Consumer;United States;Olympia;Washington;98502;West;FUR-CH-10002602;603.92;5;0.2;45.294;Anna Andreadi
CA-2016-135657;03/06/2016;07/06/2016;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Seattle;Washington;98115;West;FUR-TA-10004086;515.88;6;0;113.4936;Anna Andreadi
CA-2016-135993;28/05/2016;02/06/2016;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;Seattle;Washington;98115;West;TEC-PH-10001552;57.408;6;0.2;5.7408;Anna Andreadi
CA-2016-135993;28/05/2016;02/06/2016;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10004877;27.6;4;0;2.208;Anna Andreadi
CA-2016-137351;30/09/2016;04/10/2016;Standard Class;DB-13615;Doug Bickford;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10003910;43.176;7;0.2;13.4925;Anna Andreadi
CA-2016-138513;23/05/2016;27/05/2016;Standard Class;EH-13990;Erica Hackney;Consumer;United States;Bellevue;Washington;98006;West;OFF-PA-10003177;12.96;2;0;6.2208;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;OFF-FA-10000840;5.7;5;0;2.679;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;FUR-FU-10001918;14.19;3;0;5.5341;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;OFF-SU-10001574;7.3;2;0;2.19;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10001606;199.98;2;0;75.9924;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10003399;144.96;4;0;60.8832;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10000865;118;2;0;20.06;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10002923;48.94;1;0;24.47;Anna Andreadi
CA-2016-142769;13/09/2016;13/09/2016;Same Day;RP-19390;Resi Pцlking;Consumer;United States;Seattle;Washington;98103;West;OFF-AP-10004785;22.66;2;0;9.7438;Anna Andreadi
CA-2016-143168;18/10/2016;23/10/2016;Second Class;IG-15085;Ivan Gibson;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10000167;61.96;2;0;27.882;Anna Andreadi
CA-2016-143168;18/10/2016;23/10/2016;Second Class;IG-15085;Ivan Gibson;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10003784;1.344;1;0.2;0.4704;Anna Andreadi
CA-2016-144414;17/06/2016;21/06/2016;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10003981;6.24;3;0;2.6208;Anna Andreadi
CA-2016-144414;17/06/2016;21/06/2016;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Seattle;Washington;98105;West;OFF-FA-10000624;17.9;5;0;8.95;Anna Andreadi
CA-2016-144414;17/06/2016;21/06/2016;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10004995;3266.376;3;0.2;1061.5722;Anna Andreadi
CA-2016-151995;13/10/2016;15/10/2016;First Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;OFF-AR-10003190;11.52;4;0;3.2256;Anna Andreadi
CA-2016-151995;13/10/2016;15/10/2016;First Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;FUR-TA-10002903;1298.55;5;0;311.652;Anna Andreadi
CA-2016-151995;13/10/2016;15/10/2016;First Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;OFF-AP-10000240;213.92;4;0;62.0368;Anna Andreadi
CA-2016-151995;13/10/2016;15/10/2016;First Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;TEC-AC-10001101;25.78;2;0;2.578;Anna Andreadi
CA-2016-153150;01/07/2016;06/07/2016;Second Class;Dl-13600;Dorris liebe;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10003355;19.92;5;0.2;6.972;Anna Andreadi
CA-2016-156587;07/03/2016;08/03/2016;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10004477;48.712;1;0.2;5.4801;Anna Andreadi
CA-2016-156587;07/03/2016;08/03/2016;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFF-AR-10001427;17.94;3;0;4.6644;Anna Andreadi
CA-2016-156587;07/03/2016;08/03/2016;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10002344;242.94;3;0;4.8588;Anna Andreadi
CA-2016-159709;10/05/2016;15/05/2016;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Kent;Washington;98031;West;OFF-EN-10001434;158.13;3;0;77.4837;Anna Andreadi
CA-2016-159709;10/05/2016;15/05/2016;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Kent;Washington;98031;West;TEC-PH-10003988;43.6;5;0.2;4.36;Anna Andreadi
CA-2016-162278;26/10/2016;30/10/2016;Second Class;AH-10585;Angele Hood;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10000448;63.92;4;0;3.196;Anna Andreadi
CA-2016-162278;26/10/2016;30/10/2016;Second Class;AH-10585;Angele Hood;Consumer;United States;Seattle;Washington;98105;West;TEC-PH-10000526;383.96;5;0.2;38.396;Anna Andreadi
CA-2016-165568;15/02/2016;19/02/2016;Standard Class;BF-11020;Barry Franzцsisch;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10001031;21.36;5;0.2;7.209;Anna Andreadi
CA-2016-166471;09/08/2016;13/08/2016;Standard Class;MG-17650;Matthew Grinstein;Home Office;United States;Seattle;Washington;98103;West;TEC-PH-10001530;1091.168;4;0.2;68.198;Anna Andreadi
CA-2016-166471;09/08/2016;13/08/2016;Standard Class;MG-17650;Matthew Grinstein;Home Office;United States;Seattle;Washington;98103;West;TEC-PH-10000038;219.168;2;0.2;-43.8336;Anna Andreadi
CA-2016-169726;09/08/2016;13/08/2016;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10004600;2060.744;7;0.2;643.9825;Anna Andreadi
CA-2016-169803;06/04/2016;12/04/2016;Standard Class;SC-20260;Scott Cohen;Corporate;United States;Seattle;Washington;98115;West;FUR-TA-10000688;653.55;3;0;111.1035;Anna Andreadi
CA-2016-169803;06/04/2016;12/04/2016;Standard Class;SC-20260;Scott Cohen;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10003441;33.9;2;0;2.034;Anna Andreadi
CA-2017-102036;21/09/2017;27/09/2017;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10003123;199.74;6;0;47.9376;Anna Andreadi
CA-2017-102855;05/04/2017;06/04/2017;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Spokane;Washington;99207;West;TEC-AC-10001767;239.94;6;0;26.3934;Anna Andreadi
CA-2017-102855;05/04/2017;06/04/2017;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Spokane;Washington;99207;West;OFF-AR-10002467;23.84;8;0;6.4368;Anna Andreadi
CA-2017-103723;01/12/2017;06/12/2017;Standard Class;BT-11305;Beth Thompson;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10003251;13.9;5;0;5.56;Anna Andreadi
CA-2017-109638;15/12/2017;22/12/2017;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Seattle;Washington;98115;West;OFF-AP-10002472;103.92;4;0;36.372;Anna Andreadi
CA-2017-109638;15/12/2017;22/12/2017;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Seattle;Washington;98115;West;TEC-AC-10004571;899.91;9;0;377.9622;Anna Andreadi
CA-2017-109638;15/12/2017;22/12/2017;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10001098;51.312;3;0.2;18.6006;Anna Andreadi
CA-2017-110457;02/03/2017;06/03/2017;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10001768;787.53;3;0;165.3813;Anna Andreadi
CA-2017-111507;06/02/2017;13/02/2017;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Bellevue;Washington;98006;West;OFF-AR-10001315;5.28;3;0;1.5312;Anna Andreadi
CA-2017-111829;19/03/2017;20/03/2017;First Class;FH-14365;Fred Hopkins;Corporate;United States;Seattle;Washington;98115;West;OFF-ST-10000142;1247.64;3;0;349.3392;Anna Andreadi
CA-2017-111829;19/03/2017;20/03/2017;First Class;FH-14365;Fred Hopkins;Corporate;United States;Seattle;Washington;98115;West;TEC-CO-10001766;3149.93;7;0;1480.4671;Anna Andreadi
CA-2017-111829;19/03/2017;20/03/2017;First Class;FH-14365;Fred Hopkins;Corporate;United States;Seattle;Washington;98115;West;OFF-PA-10004359;209.7;2;0;100.656;Anna Andreadi
CA-2017-112116;16/03/2017;18/03/2017;Second Class;JE-15475;Jeremy Ellison;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10001039;171.96;2;0;44.7096;Anna Andreadi
CA-2017-112305;20/11/2017;25/11/2017;Standard Class;KB-16405;Katrina Bavinger;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10002067;119.04;6;0;30.9504;Anna Andreadi
CA-2017-112305;20/11/2017;25/11/2017;Standard Class;KB-16405;Katrina Bavinger;Home Office;United States;Seattle;Washington;98105;West;FUR-FU-10002364;22.14;3;0;6.4206;Anna Andreadi
CA-2017-112305;20/11/2017;25/11/2017;Standard Class;KB-16405;Katrina Bavinger;Home Office;United States;Seattle;Washington;98105;West;TEC-AC-10002018;13.98;2;0;6.0114;Anna Andreadi
CA-2017-114237;13/03/2017;15/03/2017;First Class;MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;98103;West;FUR-BO-10004409;141.96;2;0;39.7488;Anna Andreadi
CA-2017-117772;10/09/2017;12/09/2017;Second Class;MC-17575;Matt Collins;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10003994;353.88;6;0;17.694;Anna Andreadi
CA-2017-118948;28/05/2017;03/06/2017;Standard Class;NK-18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10001547;6.63;3;0;1.7901;Anna Andreadi
CA-2017-119907;01/12/2017;08/12/2017;Standard Class;LC-17140;Logan Currie;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10001765;55.424;2;0.2;19.3984;Anna Andreadi
CA-2017-120880;29/05/2017;03/06/2017;Standard Class;JL-15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10004101;32.4;5;0;15.552;Anna Andreadi
CA-2017-120880;29/05/2017;03/06/2017;Standard Class;JL-15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10001496;540.57;3;0;140.5482;Anna Andreadi
CA-2017-120880;29/05/2017;03/06/2017;Standard Class;JL-15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10002931;167.76;5;0.2;62.91;Anna Andreadi
CA-2017-121272;29/03/2017;04/04/2017;Standard Class;DO-13435;Denny Ordway;Consumer;United States;Seattle;Washington;98103;West;OFF-AP-10001947;73.28;4;0;21.2512;Anna Andreadi
CA-2017-122826;23/06/2017;25/06/2017;Second Class;RD-19480;Rick Duston;Consumer;United States;Olympia;Washington;98502;West;TEC-PH-10004830;201.568;4;0.2;22.6764;Anna Andreadi
CA-2017-125416;02/11/2017;02/11/2017;Same Day;KC-16540;Kelly Collister;Consumer;United States;Seattle;Washington;98115;West;TEC-AC-10001552;447.93;9;0;49.2723;Anna Andreadi
CA-2017-127824;18/10/2017;22/10/2017;Standard Class;JC-15775;John Castell;Consumer;United States;Seattle;Washington;98115;West;TEC-PH-10004094;249.584;2;0.2;15.599;Anna Andreadi
CA-2017-127824;18/10/2017;22/10/2017;Standard Class;JC-15775;John Castell;Consumer;United States;Seattle;Washington;98115;West;OFF-PA-10001184;17.94;3;0;8.7906;Anna Andreadi
CA-2017-127824;18/10/2017;22/10/2017;Standard Class;JC-15775;John Castell;Consumer;United States;Seattle;Washington;98115;West;FUR-FU-10002505;10.11;3;0;3.2352;Anna Andreadi
CA-2017-128993;12/09/2017;17/09/2017;Second Class;CC-12670;Craig Carreira;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10004209;21.98;2;0;8.5722;Anna Andreadi
CA-2017-130736;07/12/2017;09/12/2017;First Class;JF-15490;Jeremy Farry;Consumer;United States;Seattle;Washington;98105;West;OFF-FA-10003467;3.96;2;0;0;Anna Andreadi
CA-2017-130736;07/12/2017;09/12/2017;First Class;JF-15490;Jeremy Farry;Consumer;United States;Seattle;Washington;98105;West;OFF-LA-10000634;2.61;1;0;1.2006;Anna Andreadi
CA-2017-131072;05/11/2017;05/11/2017;Same Day;KL-16645;Ken Lonsdale;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10002794;98.352;3;0.2;35.6526;Anna Andreadi
CA-2017-132101;19/03/2017;25/03/2017;Standard Class;JO-15550;Jesus Ocampo;Home Office;United States;Seattle;Washington;98105;West;TEC-PH-10004539;453.576;3;0.2;39.6879;Anna Andreadi
CA-2017-132948;27/03/2017;03/04/2017;Standard Class;MV-17485;Mark Van Huff;Consumer;United States;Seattle;Washington;98115;West;OFF-ST-10000636;83.7;5;0;3.348;Anna Andreadi
CA-2017-137113;01/12/2017;05/12/2017;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;FUR-CH-10001215;2003.92;5;0.2;125.245;Anna Andreadi
CA-2017-137113;01/12/2017;05/12/2017;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;OFF-PA-10004255;32.4;5;0;15.552;Anna Andreadi
CA-2017-137113;01/12/2017;05/12/2017;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;FUR-TA-10001705;1913.4;9;0;401.814;Anna Andreadi
CA-2017-137113;01/12/2017;05/12/2017;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;OFF-ST-10002554;146.73;3;0;2.9346;Anna Andreadi
CA-2017-137113;01/12/2017;05/12/2017;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;OFF-PA-10002222;114.2;5;0;52.532;Anna Andreadi
CA-2017-138002;06/09/2017;12/09/2017;Standard Class;BT-11305;Beth Thompson;Home Office;United States;Seattle;Washington;98103;West;OFF-BI-10002160;6.096;2;0.2;2.1336;Anna Andreadi
CA-2017-138002;06/09/2017;12/09/2017;Standard Class;BT-11305;Beth Thompson;Home Office;United States;Seattle;Washington;98103;West;FUR-FU-10004748;191.82;3;0;74.8098;Anna Andreadi
CA-2017-138485;27/02/2017;01/03/2017;Second Class;NP-18670;Nora Paige;Consumer;United States;Seattle;Washington;98105;West;TEC-AC-10002076;538.92;9;0;80.838;Anna Andreadi
CA-2017-142419;11/07/2017;13/07/2017;Second Class;SC-20380;Shahid Collister;Consumer;United States;Seattle;Washington;98115;West;OFF-PA-10001763;29.97;3;0;13.4865;Anna Andreadi
CA-2017-142419;11/07/2017;13/07/2017;Second Class;SC-20380;Shahid Collister;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10001597;98.352;3;0.2;34.4232;Anna Andreadi
CA-2017-142692;23/10/2017;28/10/2017;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10004140;3.592;1;0.2;1.1225;Anna Andreadi
CA-2017-142993;12/10/2017;17/10/2017;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10003038;17.9;2;0;3.401;Anna Andreadi
CA-2017-142993;12/10/2017;17/10/2017;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10000934;81.96;2;0;0;Anna Andreadi
CA-2017-143616;27/09/2017;29/09/2017;Second Class;SS-20140;Saphhira Shifley;Corporate;United States;Seattle;Washington;98103;West;OFF-AR-10002067;99.2;5;0;25.792;Anna Andreadi
CA-2017-145415;12/04/2017;17/04/2017;Second Class;RD-19660;Robert Dilbeck;Home Office;United States;Seattle;Washington;98103;West;OFF-ST-10000419;40.74;3;0;0.4074;Anna Andreadi
CA-2017-145457;24/03/2017;27/03/2017;Second Class;CP-12085;Cathy Prescott;Corporate;United States;Covington;Washington;98042;West;FUR-FU-10003832;46.9;5;0;13.132;Anna Andreadi
CA-2017-147501;02/08/2017;06/08/2017;Standard Class;Co-12640;Corey-Lock;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10002003;6.368;2;0.2;2.1492;Anna Andreadi
CA-2017-147501;02/08/2017;06/08/2017;Standard Class;Co-12640;Corey-Lock;Consumer;United States;Seattle;Washington;98105;West;TEC-MA-10001972;558.4;2;0.2;41.88;Anna Andreadi
